x,y,z
358.0,150.0,5717.0376
359.0,150.0,5717.049
360.0,150.0,5717.421
361.0,150.0,5717.7935
362.0,150.0,5719.254
363.0,150.0,5719.663
364.0,150.0,5717.65
365.0,150.0,5717.0454
366.0,150.0,5717.458
367.0,150.0,5718.2534
368.0,150.0,5719.5005
369.0,150.0,5719.6396
370.0,150.0,5719.7236
371.0,150.0,5720.8257
372.0,150.0,5722.4893
373.0,150.0,5721.541
374.0,150.0,5720.0728
375.0,150.0,5721.0776
376.0,150.0,5721.618
377.0,150.0,5721.2476
378.0,150.0,5721.1636
379.0,150.0,5721.8525
380.0,150.0,5721.9604
381.0,150.0,5721.5024
382.0,150.0,5721.545
383.0,150.0,5722.0557
384.0,150.0,5722.696
385.0,150.0,5723.0723
386.0,150.0,5723.7285
387.0,150.0,5724.0327
388.0,150.0,5724.144
389.0,150.0,5723.961
390.0,150.0,5723.7964
391.0,150.0,5724.761
392.0,150.0,5725.078
393.0,150.0,5724.8613
394.0,150.0,5725.0444
395.0,150.0,5724.9824
396.0,150.0,5724.368
397.0,150.0,5723.932
398.0,150.0,5723.7817
399.0,150.0,5723.458
400.0,150.0,5723.2876
401.0,150.0,5723.236
402.0,150.0,5722.8193
403.0,150.0,5722.691
404.0,150.0,5722.682
405.0,150.0,5722.699
406.0,150.0,5722.881
407.0,150.0,5723.146
408.0,150.0,5723.121
409.0,150.0,5723.621
410.0,150.0,5723.7886
411.0,150.0,5723.3823
412.0,150.0,5723.2373
413.0,150.0,5723.0464
414.0,150.0,5722.777
415.0,150.0,5722.424
416.0,150.0,5722.324
417.0,150.0,5722.309
418.0,150.0,5722.257
419.0,150.0,5722.3604
420.0,150.0,5722.3423
421.0,150.0,5722.604
422.0,150.0,5722.127
423.0,150.0,5722.818
424.0,150.0,5725.558
425.0,150.0,5728.592
426.0,150.0,5729.5645
427.0,150.0,5728.696
428.0,150.0,5726.666
429.0,150.0,5725.199
430.0,150.0,5724.1743
431.0,150.0,5723.6016
432.0,150.0,5724.0684
433.0,150.0,5724.184
434.0,150.0,5724.2896
435.0,150.0,5725.203
436.0,150.0,5725.9155
437.0,150.0,5726.101
438.0,150.0,5726.5596
439.0,150.0,5728.084
440.0,150.0,5729.0376
441.0,150.0,5728.7373
442.0,150.0,5727.95
443.0,150.0,5727.0317
444.0,150.0,5726.8687
445.0,150.0,5726.415
446.0,150.0,5725.5474
447.0,150.0,5725.2964
448.0,150.0,5726.0215
449.0,150.0,5726.7607
450.0,150.0,5727.094
451.0,150.0,5727.502
452.0,150.0,5728.042
453.0,150.0,5728.0093
454.0,150.0,5727.3726
455.0,150.0,5727.6875
456.0,150.0,5728.73
457.0,150.0,5729.3745
458.0,150.0,5728.838
459.0,150.0,5728.636
460.0,150.0,5728.932
461.0,150.0,5728.9287
462.0,150.0,5728.379
463.0,150.0,5727.4175
464.0,150.0,5727.748
465.0,150.0,5728.6562
466.0,150.0,5728.221
467.0,150.0,5726.1177
468.0,150.0,5724.7627
469.0,150.0,5725.229
470.0,150.0,5726.064
471.0,150.0,5727.1104
472.0,150.0,5727.802
473.0,150.0,5727.441
474.0,150.0,5727.4365
475.0,150.0,5728.498
476.0,150.0,5728.8677
477.0,150.0,5729.023
478.0,150.0,5729.2285
479.0,150.0,5729.356
480.0,150.0,5729.989
481.0,150.0,5730.539
482.0,150.0,5731.5977
483.0,150.0,5732.527
484.0,150.0,5731.745
485.0,150.0,5731.0146
486.0,150.0,5730.113
487.0,150.0,5728.718
488.0,150.0,5728.162
489.0,150.0,5728.2417
490.0,150.0,5728.2915
491.0,150.0,5728.1064
492.0,150.0,5727.684
493.0,150.0,5726.8843
494.0,150.0,5726.2637
495.0,150.0,5725.915
496.0,150.0,5725.526
497.0,150.0,5725.4004
498.0,150.0,5726.0283
499.0,150.0,5726.266
500.0,150.0,5726.0757
501.0,150.0,5724.9062
502.0,150.0,5723.9487
503.0,150.0,5724.139
504.0,150.0,5724.0654
505.0,150.0,5724.537
506.0,150.0,5724.5474
507.0,150.0,5724.2295
508.0,150.0,5725.8535
509.0,150.0,5727.3354
510.0,150.0,5728.3003
511.0,150.0,5729.1113
512.0,150.0,5730.598
513.0,150.0,5730.684
514.0,150.0,5729.504
515.0,150.0,5729.0845
516.0,150.0,5729.5425
517.0,150.0,5731.4043
518.0,150.0,5732.4395
519.0,150.0,5732.065
520.0,150.0,5732.62
521.0,150.0,5732.839
522.0,150.0,5733.1294
523.0,150.0,5732.428
524.0,150.0,5731.9443
525.0,150.0,5731.52
526.0,150.0,5731.0396
527.0,150.0,5731.035
528.0,150.0,5730.5127
529.0,150.0,5730.43
530.0,150.0,5730.5234
531.0,150.0,5730.4033
532.0,150.0,5729.637
533.0,150.0,5729.07
534.0,150.0,5729.0723
535.0,150.0,5729.1597
536.0,150.0,5729.808
537.0,150.0,5730.171
538.0,150.0,5729.749
539.0,150.0,5729.3784
540.0,150.0,5729.2803
541.0,150.0,5729.1465
542.0,150.0,5729.139
543.0,150.0,5729.6865
544.0,150.0,5729.8164
545.0,150.0,5729.0835
546.0,150.0,5728.4507
547.0,150.0,5727.87
548.0,150.0,5727.807
549.0,150.0,5727.4263
550.0,150.0,5725.842
551.0,150.0,5725.963
552.0,150.0,5731.773
553.0,150.0,5734.6553
554.0,150.0,5735.8447
555.0,150.0,5728.6675
556.0,150.0,5730.321
557.0,150.0,5727.462
558.0,150.0,5728.4595
559.0,150.0,5728.4126
560.0,150.0,5729.17
561.0,150.0,5730.335
562.0,150.0,5730.7036
563.0,150.0,5731.0527
564.0,150.0,5730.7637
565.0,150.0,5729.891
566.0,150.0,5728.493
567.0,150.0,5726.3643
568.0,150.0,5724.637
569.0,150.0,5723.2417
570.0,150.0,5722.2197
571.0,150.0,5721.483
572.0,150.0,5721.854
573.0,150.0,5722.7188
574.0,150.0,5723.801
575.0,150.0,5723.7964
576.0,150.0,5724.3916
577.0,150.0,5725.422
578.0,150.0,5725.861
579.0,150.0,5727.974
580.0,150.0,5727.9756
581.0,150.0,5726.517
582.0,150.0,5727.389
583.0,150.0,5728.2275
584.0,150.0,5727.956
585.0,150.0,5728.1187
586.0,150.0,5728.425
587.0,150.0,5728.8623
588.0,150.0,5729.722
589.0,150.0,5729.762
590.0,150.0,5729.287
591.0,150.0,5730.031
592.0,150.0,5730.637
593.0,150.0,5730.7207
594.0,150.0,5730.436
595.0,150.0,5730.821
596.0,150.0,5731.5127
597.0,150.0,5730.71
598.0,150.0,5729.68
599.0,150.0,5729.499
250.0,149.0,5713.795
251.0,149.0,5714.2407
252.0,149.0,5714.7534
253.0,149.0,5715.21
254.0,149.0,5715.2437
255.0,149.0,5715.5815
256.0,149.0,5715.466
257.0,149.0,5714.9907
258.0,149.0,5715.3423
259.0,149.0,5716.7725
260.0,149.0,5715.5605
261.0,149.0,5713.2124
262.0,149.0,5712.5605
263.0,149.0,5712.366
264.0,149.0,5712.6206
265.0,149.0,5713.5747
266.0,149.0,5713.962
267.0,149.0,5713.279
268.0,149.0,5712.565
269.0,149.0,5711.926
270.0,149.0,5712.296
271.0,149.0,5713.6704
272.0,149.0,5714.5156
273.0,149.0,5715.051
274.0,149.0,5714.769
275.0,149.0,5714.6587
276.0,149.0,5713.1865
277.0,149.0,5714.599
278.0,149.0,5716.723
279.0,149.0,5718.5264
280.0,149.0,5719.887
281.0,149.0,5719.229
282.0,149.0,5718.1934
283.0,149.0,5718.4775
284.0,149.0,5718.6206
285.0,149.0,5718.1553
286.0,149.0,5718.574
287.0,149.0,5719.654
288.0,149.0,5719.2993
289.0,149.0,5718.5137
290.0,149.0,5718.0073
291.0,149.0,5717.937
292.0,149.0,5717.422
293.0,149.0,5716.789
294.0,149.0,5716.1655
295.0,149.0,5716.0312
296.0,149.0,5715.9697
297.0,149.0,5715.689
298.0,149.0,5715.434
299.0,149.0,5714.544
300.0,149.0,5714.5337
301.0,149.0,5714.3325
302.0,149.0,5714.885
303.0,149.0,5716.0605
304.0,149.0,5717.429
305.0,149.0,5719.3643
306.0,149.0,5719.6865
307.0,149.0,5719.898
308.0,149.0,5719.6133
309.0,149.0,5719.7314
310.0,149.0,5720.3403
311.0,149.0,5721.3384
312.0,149.0,5721.959
313.0,149.0,5721.394
314.0,149.0,5721.0854
315.0,149.0,5721.1523
316.0,149.0,5720.5684
317.0,149.0,5719.8022
318.0,149.0,5720.5146
319.0,149.0,5721.5312
320.0,149.0,5722.597
321.0,149.0,5723.734
322.0,149.0,5723.548
323.0,149.0,5722.0854
324.0,149.0,5721.69
325.0,149.0,5721.1396
326.0,149.0,5721.463
327.0,149.0,5721.7983
328.0,149.0,5721.0
329.0,149.0,5721.672
330.0,149.0,5722.73
331.0,149.0,5723.2017
332.0,149.0,5723.127
333.0,149.0,5722.9683
334.0,149.0,5723.3413
335.0,149.0,5723.3037
336.0,149.0,5723.28
337.0,149.0,5724.099
338.0,149.0,5725.2783
339.0,149.0,5725.5156
340.0,149.0,5724.1646
341.0,149.0,5723.3477
342.0,149.0,5724.0273
343.0,149.0,5724.7563
344.0,149.0,5724.8394
345.0,149.0,5724.716
346.0,149.0,5724.401
347.0,149.0,5723.7925
348.0,149.0,5722.7793
349.0,149.0,5722.133
350.0,149.0,5722.183
351.0,149.0,5722.5293
352.0,149.0,5722.538
353.0,149.0,5722.1235
354.0,149.0,5721.434
355.0,149.0,5720.8906
356.0,149.0,5719.428
357.0,149.0,5717.77
358.0,149.0,5717.1016
359.0,149.0,5717.548
360.0,149.0,5718.0103
361.0,149.0,5719.033
362.0,149.0,5720.2607
363.0,149.0,5719.4263
364.0,149.0,5717.957
365.0,149.0,5717.9326
366.0,149.0,5718.4106
367.0,149.0,5719.605
368.0,149.0,5720.0107
369.0,149.0,5720.347
370.0,149.0,5722.0396
371.0,149.0,5723.622
372.0,149.0,5722.8594
373.0,149.0,5720.3667
374.0,149.0,5720.417
375.0,149.0,5721.2
376.0,149.0,5721.025
377.0,149.0,5721.016
378.0,149.0,5721.5576
379.0,149.0,5721.6733
380.0,149.0,5721.1587
381.0,149.0,5721.2783
382.0,149.0,5721.9346
383.0,149.0,5722.6333
384.0,149.0,5722.748
385.0,149.0,5723.0215
386.0,149.0,5723.429
387.0,149.0,5723.7065
388.0,149.0,5723.8467
389.0,149.0,5723.9487
390.0,149.0,5724.649
391.0,149.0,5725.2676
392.0,149.0,5724.765
393.0,149.0,5724.565
394.0,149.0,5724.661
395.0,149.0,5724.1914
396.0,149.0,5723.6733
397.0,149.0,5723.509
398.0,149.0,5723.165
399.0,149.0,5722.9507
400.0,149.0,5722.94
401.0,149.0,5722.7773
402.0,149.0,5722.611
403.0,149.0,5722.767
404.0,149.0,5722.839
405.0,149.0,5723.006
406.0,149.0,5723.238
407.0,149.0,5723.2793
408.0,149.0,5723.584
409.0,149.0,5724.0513
410.0,149.0,5723.601
411.0,149.0,5723.079
412.0,149.0,5722.5493
413.0,149.0,5722.137
414.0,149.0,5721.919
415.0,149.0,5722.0415
416.0,149.0,5722.191
417.0,149.0,5722.326
418.0,149.0,5722.584
419.0,149.0,5722.762
420.0,149.0,5721.8164
421.0,149.0,5721.121
422.0,149.0,5722.06
423.0,149.0,5725.526
424.0,149.0,5728.289
425.0,149.0,5729.057
426.0,149.0,5728.602
427.0,149.0,5727.0566
428.0,149.0,5725.3467
429.0,149.0,5724.319
430.0,149.0,5723.4785
431.0,149.0,5723.5986
432.0,149.0,5723.863
433.0,149.0,5723.7603
434.0,149.0,5724.782
435.0,149.0,5726.0054
436.0,149.0,5726.3276
437.0,149.0,5726.6016
438.0,149.0,5727.8613
439.0,149.0,5728.7417
440.0,149.0,5728.3604
441.0,149.0,5727.4727
442.0,149.0,5726.639
443.0,149.0,5726.491
444.0,149.0,5726.4053
445.0,149.0,5725.9565
446.0,149.0,5725.6577
447.0,149.0,5726.448
448.0,149.0,5727.238
449.0,149.0,5727.6626
450.0,149.0,5727.9424
451.0,149.0,5728.255
452.0,149.0,5728.145
453.0,149.0,5727.3086
454.0,149.0,5727.214
455.0,149.0,5728.2134
456.0,149.0,5729.1704
457.0,149.0,5728.834
458.0,149.0,5728.2554
459.0,149.0,5728.82
460.0,149.0,5729.1777
461.0,149.0,5728.9775
462.0,149.0,5728.101
463.0,149.0,5728.1836
464.0,149.0,5729.2373
465.0,149.0,5729.3257
466.0,149.0,5727.269
467.0,149.0,5725.4814
468.0,149.0,5725.566
469.0,149.0,5726.4546
470.0,149.0,5727.547
471.0,149.0,5728.2827
472.0,149.0,5728.138
473.0,149.0,5727.7305
474.0,149.0,5728.1846
475.0,149.0,5729.398
476.0,149.0,5729.754
477.0,149.0,5730.175
478.0,149.0,5730.1978
479.0,149.0,5730.68
480.0,149.0,5731.2764
481.0,149.0,5732.2495
482.0,149.0,5733.281
483.0,149.0,5732.501
484.0,149.0,5731.3994
485.0,149.0,5730.6997
486.0,149.0,5729.1475
487.0,149.0,5728.2314
488.0,149.0,5728.1206
489.0,149.0,5728.109
490.0,149.0,5727.967
491.0,149.0,5727.643
492.0,149.0,5726.947
493.0,149.0,5726.1465
494.0,149.0,5725.67
495.0,149.0,5725.31
496.0,149.0,5725.3193
497.0,149.0,5725.871
498.0,149.0,5726.4565
499.0,149.0,5726.6396
500.0,149.0,5725.7188
501.0,149.0,5724.3354
502.0,149.0,5724.182
503.0,149.0,5724.4717
504.0,149.0,5724.9556
505.0,149.0,5725.061
506.0,149.0,5724.6475
507.0,149.0,5725.753
508.0,149.0,5726.931
509.0,149.0,5728.2246
510.0,149.0,5729.291
511.0,149.0,5730.5347
512.0,149.0,5731.313
513.0,149.0,5730.75
514.0,149.0,5730.557
515.0,149.0,5730.89
516.0,149.0,5732.211
517.0,149.0,5733.8486
518.0,149.0,5733.5425
519.0,149.0,5733.2695
520.0,149.0,5732.337
521.0,149.0,5733.1978
522.0,149.0,5733.3325
523.0,149.0,5732.5225
524.0,149.0,5731.679
525.0,149.0,5730.847
526.0,149.0,5730.9297
527.0,149.0,5730.443
528.0,149.0,5730.224
529.0,149.0,5730.5215
530.0,149.0,5730.715
531.0,149.0,5730.5464
532.0,149.0,5729.909
533.0,149.0,5729.6553
534.0,149.0,5729.554
535.0,149.0,5729.7915
536.0,149.0,5730.13
537.0,149.0,5729.6157
538.0,149.0,5729.0825
539.0,149.0,5729.2266
540.0,149.0,5729.0547
541.0,149.0,5728.764
542.0,149.0,5729.2314
543.0,149.0,5728.9053
544.0,149.0,5726.6646
545.0,149.0,5726.2456
546.0,149.0,5726.5645
547.0,149.0,5727.3433
548.0,149.0,5728.9263
549.0,149.0,5728.1807
550.0,149.0,5727.482
551.0,149.0,5729.1714
552.0,149.0,5734.2803
553.0,149.0,5734.383
554.0,149.0,5732.1147
555.0,149.0,5728.1914
556.0,149.0,5727.9873
557.0,149.0,5728.271
558.0,149.0,5728.028
559.0,149.0,5727.9795
560.0,149.0,5729.224
561.0,149.0,5729.4673
562.0,149.0,5729.4736
563.0,149.0,5729.218
564.0,149.0,5728.3013
565.0,149.0,5727.0586
566.0,149.0,5725.251
567.0,149.0,5723.7847
568.0,149.0,5722.689
569.0,149.0,5722.0615
570.0,149.0,5721.265
571.0,149.0,5721.816
572.0,149.0,5723.168
573.0,149.0,5724.419
574.0,149.0,5723.305
575.0,149.0,5722.247
576.0,149.0,5724.13
577.0,149.0,5726.1597
578.0,149.0,5728.6777
579.0,149.0,5729.1797
580.0,149.0,5728.4507
581.0,149.0,5728.2427
582.0,149.0,5728.6123
583.0,149.0,5728.7124
584.0,149.0,5728.442
585.0,149.0,5728.615
586.0,149.0,5729.1455
587.0,149.0,5730.317
588.0,149.0,5731.0576
589.0,149.0,5730.6064
590.0,149.0,5730.928
591.0,149.0,5731.6255
592.0,149.0,5731.5684
593.0,149.0,5731.566
594.0,149.0,5731.82
595.0,149.0,5732.535
596.0,149.0,5732.282
597.0,149.0,5731.02
598.0,149.0,5730.383
599.0,149.0,5729.9316
250.0,148.0,5714.901
251.0,148.0,5715.4854
252.0,148.0,5716.324
253.0,148.0,5716.518
254.0,148.0,5716.5474
255.0,148.0,5716.3994
256.0,148.0,5715.9116
257.0,148.0,5716.309
258.0,148.0,5718.0938
259.0,148.0,5717.8936
260.0,148.0,5714.686
261.0,148.0,5712.5596
262.0,148.0,5712.716
263.0,148.0,5712.7505
264.0,148.0,5713.4077
265.0,148.0,5714.009
266.0,148.0,5713.6245
267.0,148.0,5712.78
268.0,148.0,5712.1377
269.0,148.0,5711.987
270.0,148.0,5712.9976
271.0,148.0,5713.6396
272.0,148.0,5713.802
273.0,148.0,5713.2583
274.0,148.0,5711.7188
275.0,148.0,5710.463
276.0,148.0,5711.7144
277.0,148.0,5715.192
278.0,148.0,5716.964
279.0,148.0,5718.5923
280.0,148.0,5718.811
281.0,148.0,5718.2188
282.0,148.0,5718.536
283.0,148.0,5719.056
284.0,148.0,5718.6885
285.0,148.0,5718.7266
286.0,148.0,5720.0103
287.0,148.0,5720.527
288.0,148.0,5719.9727
289.0,148.0,5718.947
290.0,148.0,5718.2173
291.0,148.0,5717.4775
292.0,148.0,5716.455
293.0,148.0,5715.774
294.0,148.0,5715.4834
295.0,148.0,5715.759
296.0,148.0,5715.513
297.0,148.0,5715.3916
298.0,148.0,5714.8623
299.0,148.0,5714.855
300.0,148.0,5715.471
301.0,148.0,5716.497
302.0,148.0,5718.8325
303.0,148.0,5720.9595
304.0,148.0,5721.882
305.0,148.0,5721.664
306.0,148.0,5720.4927
307.0,148.0,5720.0303
308.0,148.0,5719.759
309.0,148.0,5720.063
310.0,148.0,5720.806
311.0,148.0,5721.658
312.0,148.0,5721.2183
313.0,148.0,5720.683
314.0,148.0,5720.8926
315.0,148.0,5720.717
316.0,148.0,5720.357
317.0,148.0,5720.635
318.0,148.0,5721.172
319.0,148.0,5721.861
320.0,148.0,5722.657
321.0,148.0,5723.116
322.0,148.0,5721.9185
323.0,148.0,5721.2856
324.0,148.0,5720.824
325.0,148.0,5720.4663
326.0,148.0,5720.939
327.0,148.0,5720.494
328.0,148.0,5721.008
329.0,148.0,5722.936
330.0,148.0,5723.751
331.0,148.0,5723.335
332.0,148.0,5722.7886
333.0,148.0,5723.053
334.0,148.0,5722.9277
335.0,148.0,5722.5884
336.0,148.0,5723.143
337.0,148.0,5724.584
338.0,148.0,5725.3086
339.0,148.0,5724.405
340.0,148.0,5723.4385
341.0,148.0,5724.295
342.0,148.0,5725.524
343.0,148.0,5725.606
344.0,148.0,5725.3027
345.0,148.0,5724.8735
346.0,148.0,5724.224
347.0,148.0,5723.3096
348.0,148.0,5722.5005
349.0,148.0,5722.604
350.0,148.0,5722.8213
351.0,148.0,5722.7793
352.0,148.0,5722.513
353.0,148.0,5721.7676
354.0,148.0,5720.953
355.0,148.0,5719.7847
356.0,148.0,5718.1216
357.0,148.0,5717.127
358.0,148.0,5717.5425
359.0,148.0,5718.594
360.0,148.0,5720.2275
361.0,148.0,5721.159
362.0,148.0,5720.901
363.0,148.0,5719.491
364.0,148.0,5719.426
365.0,148.0,5719.9536
366.0,148.0,5720.7944
367.0,148.0,5721.2314
368.0,148.0,5721.012
369.0,148.0,5722.1636
370.0,148.0,5724.3457
371.0,148.0,5723.5176
372.0,148.0,5720.6226
373.0,148.0,5719.9023
374.0,148.0,5720.836
375.0,148.0,5720.9077
376.0,148.0,5720.919
377.0,148.0,5721.4707
378.0,148.0,5721.642
379.0,148.0,5720.86
380.0,148.0,5720.8115
381.0,148.0,5721.7427
382.0,148.0,5722.5903
383.0,148.0,5722.38
384.0,148.0,5722.5107
385.0,148.0,5722.941
386.0,148.0,5723.4746
387.0,148.0,5723.8105
388.0,148.0,5724.058
389.0,148.0,5724.514
390.0,148.0,5725.2363
391.0,148.0,5724.864
392.0,148.0,5724.195
393.0,148.0,5724.5625
394.0,148.0,5724.592
395.0,148.0,5723.7534
396.0,148.0,5723.3145
397.0,148.0,5722.9355
398.0,148.0,5722.65
399.0,148.0,5722.63
400.0,148.0,5722.7285
401.0,148.0,5722.5474
402.0,148.0,5722.6577
403.0,148.0,5722.7725
404.0,148.0,5722.695
405.0,148.0,5722.7017
406.0,148.0,5722.6934
407.0,148.0,5722.8867
408.0,148.0,5723.2876
409.0,148.0,5723.119
410.0,148.0,5722.7275
411.0,148.0,5722.3667
412.0,148.0,5721.971
413.0,148.0,5721.751
414.0,148.0,5721.946
415.0,148.0,5722.1577
416.0,148.0,5722.339
417.0,148.0,5722.788
418.0,148.0,5722.974
419.0,148.0,5721.365
420.0,148.0,5721.4355
421.0,148.0,5722.0015
422.0,148.0,5724.3257
423.0,148.0,5727.968
424.0,148.0,5728.512
425.0,148.0,5728.0103
426.0,148.0,5727.1533
427.0,148.0,5725.3433
428.0,148.0,5723.9478
429.0,148.0,5723.3613
430.0,148.0,5723.2783
431.0,148.0,5723.7573
432.0,148.0,5723.827
433.0,148.0,5724.543
434.0,148.0,5725.864
435.0,148.0,5726.6216
436.0,148.0,5726.751
437.0,148.0,5727.1675
438.0,148.0,5728.054
439.0,148.0,5728.1475
440.0,148.0,5727.532
441.0,148.0,5726.8677
442.0,148.0,5726.8037
443.0,148.0,5726.8916
444.0,148.0,5726.6567
445.0,148.0,5726.193
446.0,148.0,5726.59
447.0,148.0,5727.1255
448.0,148.0,5727.099
449.0,148.0,5727.2705
450.0,148.0,5727.752
451.0,148.0,5728.021
452.0,148.0,5727.3604
453.0,148.0,5727.0566
454.0,148.0,5727.971
455.0,148.0,5729.1465
456.0,148.0,5729.2334
457.0,148.0,5728.435
458.0,148.0,5728.5327
459.0,148.0,5728.8906
460.0,148.0,5728.7163
461.0,148.0,5728.0405
462.0,148.0,5727.793
463.0,148.0,5728.791
464.0,148.0,5729.402
465.0,148.0,5728.1553
466.0,148.0,5726.3125
467.0,148.0,5726.054
468.0,148.0,5726.761
469.0,148.0,5727.465
470.0,148.0,5728.2085
471.0,148.0,5728.2056
472.0,148.0,5727.993
473.0,148.0,5728.2705
474.0,148.0,5729.444
475.0,148.0,5730.2324
476.0,148.0,5730.663
477.0,148.0,5730.4556
478.0,148.0,5730.4683
479.0,148.0,5730.7617
480.0,148.0,5731.6
481.0,148.0,5733.0796
482.0,148.0,5732.7803
483.0,148.0,5731.5396
484.0,148.0,5731.7905
485.0,148.0,5731.3994
486.0,148.0,5728.534
487.0,148.0,5727.9116
488.0,148.0,5727.7197
489.0,148.0,5727.503
490.0,148.0,5727.2144
491.0,148.0,5726.472
492.0,148.0,5725.913
493.0,148.0,5725.7837
494.0,148.0,5725.5396
495.0,148.0,5725.8086
496.0,148.0,5726.3496
497.0,148.0,5726.7925
498.0,148.0,5726.8096
499.0,148.0,5725.8525
500.0,148.0,5724.2827
501.0,148.0,5723.6636
502.0,148.0,5724.046
503.0,148.0,5724.398
504.0,148.0,5725.3677
505.0,148.0,5724.9443
506.0,148.0,5725.0366
507.0,148.0,5726.1772
508.0,148.0,5727.6953
509.0,148.0,5729.4707
510.0,148.0,5730.78
511.0,148.0,5731.7754
512.0,148.0,5731.838
513.0,148.0,5731.607
514.0,148.0,5731.7124
515.0,148.0,5731.959
516.0,148.0,5733.2534
517.0,148.0,5733.0845
518.0,148.0,5730.336
519.0,148.0,5727.284
520.0,148.0,5728.3374
521.0,148.0,5732.044
522.0,148.0,5732.332
523.0,148.0,5731.3286
524.0,148.0,5730.3726
525.0,148.0,5730.6406
526.0,148.0,5730.72
527.0,148.0,5730.428
528.0,148.0,5731.002
529.0,148.0,5731.5273
530.0,148.0,5731.5806
531.0,148.0,5730.793
532.0,148.0,5729.7725
533.0,148.0,5729.0015
534.0,148.0,5728.7715
535.0,148.0,5728.966
536.0,148.0,5728.931
537.0,148.0,5728.5493
538.0,148.0,5728.7656
539.0,148.0,5728.902
540.0,148.0,5728.517
541.0,148.0,5728.703
542.0,148.0,5729.5635
543.0,148.0,5729.4478
544.0,148.0,5728.1377
545.0,148.0,5728.744
546.0,148.0,5730.0757
547.0,148.0,5730.821
548.0,148.0,5730.092
549.0,148.0,5729.183
550.0,148.0,5729.14
551.0,148.0,5728.3877
552.0,148.0,5727.3477
553.0,148.0,5726.816
554.0,148.0,5727.2344
555.0,148.0,5727.6885
556.0,148.0,5727.768
557.0,148.0,5727.2544
558.0,148.0,5726.867
559.0,148.0,5727.5903
560.0,148.0,5728.3325
561.0,148.0,5728.1885
562.0,148.0,5728.0864
563.0,148.0,5727.5327
564.0,148.0,5726.415
565.0,148.0,5725.033
566.0,148.0,5723.644
567.0,148.0,5722.633
568.0,148.0,5722.1523
569.0,148.0,5721.2153
570.0,148.0,5721.2925
571.0,148.0,5723.0967
572.0,148.0,5724.5317
573.0,148.0,5725.4067
574.0,148.0,5724.3545
575.0,148.0,5726.503
576.0,148.0,5728.396
577.0,148.0,5730.591
578.0,148.0,5730.793
579.0,148.0,5728.648
580.0,148.0,5728.3335
581.0,148.0,5728.252
582.0,148.0,5728.098
583.0,148.0,5727.6626
584.0,148.0,5727.212
585.0,148.0,5727.76
586.0,148.0,5729.142
587.0,148.0,5730.367
588.0,148.0,5730.0537
589.0,148.0,5730.315
590.0,148.0,5731.051
591.0,148.0,5731.5615
592.0,148.0,5731.603
593.0,148.0,5732.013
594.0,148.0,5732.581
595.0,148.0,5732.5347
596.0,148.0,5731.44
597.0,148.0,5729.924
598.0,148.0,5728.9854
599.0,148.0,5727.8345
250.0,147.0,5716.2344
251.0,147.0,5716.833
252.0,147.0,5717.0093
253.0,147.0,5716.6377
254.0,147.0,5716.3887
255.0,147.0,5715.9653
256.0,147.0,5715.8022
257.0,147.0,5716.865
258.0,147.0,5717.523
259.0,147.0,5715.3003
260.0,147.0,5712.8994
261.0,147.0,5711.4014
262.0,147.0,5712.48
263.0,147.0,5713.4766
264.0,147.0,5714.242
265.0,147.0,5713.9604
266.0,147.0,5712.899
267.0,147.0,5712.007
268.0,147.0,5711.3354
269.0,147.0,5711.9624
270.0,147.0,5712.911
271.0,147.0,5713.1357
272.0,147.0,5713.732
273.0,147.0,5713.8594
274.0,147.0,5713.3906
275.0,147.0,5713.4565
276.0,147.0,5715.5024
277.0,147.0,5716.8584
278.0,147.0,5718.068
279.0,147.0,5718.8657
280.0,147.0,5718.383
281.0,147.0,5718.2466
282.0,147.0,5718.897
283.0,147.0,5719.051
284.0,147.0,5719.1396
285.0,147.0,5720.1694
286.0,147.0,5720.991
287.0,147.0,5720.6904
288.0,147.0,5719.4595
289.0,147.0,5718.193
290.0,147.0,5717.24
291.0,147.0,5715.985
292.0,147.0,5715.5474
293.0,147.0,5715.8916
294.0,147.0,5716.492
295.0,147.0,5716.8228
296.0,147.0,5716.923
297.0,147.0,5716.368
298.0,147.0,5715.6587
299.0,147.0,5715.695
300.0,147.0,5716.09
301.0,147.0,5718.281
302.0,147.0,5719.97
303.0,147.0,5720.0977
304.0,147.0,5720.4404
305.0,147.0,5720.145
306.0,147.0,5719.95
307.0,147.0,5719.8906
308.0,147.0,5719.73
309.0,147.0,5720.081
310.0,147.0,5721.049
311.0,147.0,5720.978
312.0,147.0,5720.555
313.0,147.0,5720.8955
314.0,147.0,5721.2905
315.0,147.0,5721.6313
316.0,147.0,5721.412
317.0,147.0,5720.458
318.0,147.0,5719.889
319.0,147.0,5720.4355
320.0,147.0,5720.834
321.0,147.0,5720.6978
322.0,147.0,5720.7534
323.0,147.0,5721.537
324.0,147.0,5721.386
325.0,147.0,5721.728
326.0,147.0,5721.08
327.0,147.0,5720.7344
328.0,147.0,5722.9
329.0,147.0,5725.494
330.0,147.0,5724.8984
331.0,147.0,5722.2007
332.0,147.0,5721.8975
333.0,147.0,5722.0996
334.0,147.0,5722.0034
335.0,147.0,5722.559
336.0,147.0,5724.1035
337.0,147.0,5725.525
338.0,147.0,5725.146
339.0,147.0,5723.8105
340.0,147.0,5724.1084
341.0,147.0,5725.7124
